,sigma_Cl,sigma_H,sigma_N,sigma_O,epsilon_Cl,epsilon_H,epsilon_N,epsilon_O,temperature,a,b,c
24,3.5165872798004174,1.2887909468644008,2.5862926396754222,3.086895308743896,0.7854853794678015,0.00637768478238514,0.15294273532375446,0.1671447310713509,298,8.237185793103448,5.669236035870955,6.881880847576211
25,3.5165872798004174,1.2887909468644008,2.5862926396754222,3.086895308743896,0.7854853794678015,0.00637768478238514,0.15294273532375446,0.1671447310713509,78,8.149904850658004,5.713711499528014,6.835499765545799
26,3.5165872798004174,1.2887909468644008,2.5862926396754222,3.086895308743896,0.7854853794678015,0.00637768478238514,0.15294273532375446,0.1671447310713509,10,8.142331536315176,5.708640958354156,6.830426756121939
27,3.5180229434499446,1.0871286598410905,3.6977839725813118,3.6055074690843476,0.3880172449788144,0.01315094166632282,0.14814429741249568,0.2886111542542414,298,10.04367376061969,6.575946761508135,8.178808753194831
28,3.5180229434499446,1.0871286598410905,3.6977839725813118,3.6055074690843476,0.3880172449788144,0.01315094166632282,0.14814429741249568,0.2886111542542414,78,9.671546126686657,6.7286943819201515,8.054758318269437
29,3.5180229434499446,1.0871286598410905,3.6977839725813118,3.6055074690843476,0.3880172449788144,0.01315094166632282,0.14814429741249568,0.2886111542542414,10,9.649623939030485,6.733147377422401,8.046510025487256
30,3.5216092629023423,0.7996507104930171,2.875094295649997,3.1223343504457985,0.2592853526394284,0.001099123983081506,0.14732492111359186,0.1099451961645286,298,7.874050047143095,6.277206173635404,6.8561764588420075
31,3.5216092629023423,0.7996507104930171,2.875094295649997,3.1223343504457985,0.2592853526394284,0.001099123983081506,0.14732492111359186,0.1099451961645286,78,7.765785651257705,6.262737130323727,6.810658356821589
32,3.5216092629023423,0.7996507104930171,2.875094295649997,3.1223343504457985,0.2592853526394284,0.001099123983081506,0.14732492111359186,0.1099451961645286,10,7.736970301849075,6.258153929757343,6.797703677518384
33,3.5236988179104904,1.505247872874941,2.905411755055614,2.655762108814481,0.4595012632802765,0.00982932646924604,0.18406694668141457,0.08453947325967316,298,8.048575341329336,5.244419777888833,6.663352388305848
34,3.5236988179104904,1.505247872874941,2.905411755055614,2.655762108814481,0.4595012632802765,0.00982932646924604,0.18406694668141457,0.08453947325967316,78,8.018950202065634,4.9917963316675,6.609975883486828
35,3.5236988179104904,1.505247872874941,2.905411755055614,2.655762108814481,0.4595012632802765,0.00982932646924604,0.18406694668141457,0.08453947325967316,10,8.006669214392803,4.950824100061081,6.594330336902977
36,3.5251444882915077,1.8953522060240104,3.3695530728799628,3.782616476455314,0.36475938032391964,0.016203633079672382,0.01169391336810846,0.285820611438625,298,10.072701656255205,6.321997950247098,8.101903325837082
37,3.5251444882915077,1.8953522060240104,3.3695530728799628,3.782616476455314,0.36475938032391964,0.016203633079672382,0.01169391336810846,0.285820611438625,78,9.886745807596203,6.267089715753235,8.027467083815235
38,3.5251444882915077,1.8953522060240104,3.3695530728799628,3.782616476455314,0.36475938032391964,0.016203633079672382,0.01169391336810846,0.285820611438625,10,9.800476453523238,6.27583795802099,8.000854699578781
39,3.5266583289356657,1.134663328006214,3.3646772419542854,3.6970137082799375,0.48119341459934983,0.01649747899418686,0.12088004550603605,0.052296512979937634,298,9.291166475345662,6.374630455938697,7.685651038337974
40,3.5266583289356657,1.134663328006214,3.3646772419542854,3.6970137082799375,0.48119341459934983,0.01649747899418686,0.12088004550603605,0.052296512979937634,78,8.960375190654672,6.4709909879504695,7.558754934818305
41,3.5266583289356657,1.134663328006214,3.3646772419542854,3.6970137082799375,0.48119341459934983,0.01649747899418686,0.12088004550603605,0.052296512979937634,10,8.92718860461436,6.472786546448997,7.545863633754552
42,3.5289833528171197,1.6753393686090423,3.150518849851672,3.700919853067627,0.6628192506819715,0.005562024771154281,0.06710780645148502,0.18314650477098174,298,9.60768822205564,6.241403241823533,7.84026571221532
43,3.5289833528171197,1.6753393686090423,3.150518849851672,3.700919853067627,0.6628192506819715,0.005562024771154281,0.06710780645148502,0.18314650477098174,78,9.428370591370982,6.250947374423899,7.7570701891911185
44,3.5289833528171197,1.6753393686090423,3.150518849851672,3.700919853067627,0.6628192506819715,0.005562024771154281,0.06710780645148502,0.18314650477098174,10,9.415501279693487,6.252961855960908,7.752662920539731
45,3.5313599201388564,1.4395199118263644,2.584479943901847,2.6574469171726216,0.22739433294106473,5.31758916610394e-05,0.1463653710630708,0.17735362876221014,298,7.334305028485757,5.88785154211783,6.393515749268223
46,3.5313599201388564,1.4395199118263644,2.584479943901847,2.6574469171726216,0.22739433294106473,5.31758916610394e-05,0.1463653710630708,0.17735362876221014,78,7.267537280942861,5.8974717568437995,6.354956129078317
47,3.5313599201388564,1.4395199118263644,2.584479943901847,2.6574469171726216,0.22739433294106473,5.31758916610394e-05,0.1463653710630708,0.17735362876221014,10,7.151500670164917,5.885318225276251,6.391432118155208
48,3.532514584773883,1.1364286530546515,3.528227828154852,2.533277680875841,0.5614345884265678,0.012311489331459462,0.18589556966103682,0.03217511215624928,298,7.315001652673664,6.176767458937198,6.8578275726422495
49,3.532514584773883,1.1364286530546515,3.528227828154852,2.533277680875841,0.5614345884265678,0.012311489331459462,0.18589556966103682,0.03217511215624928,78,7.167196744044644,6.190486582875229,6.828453338330835
50,3.532514584773883,1.1364286530546515,3.528227828154852,2.533277680875841,0.5614345884265678,0.012311489331459462,0.18589556966103682,0.03217511215624928,10,7.121241214309512,6.193427404131268,6.821459392589419
51,3.5340636945730477,1.6038180325786955,2.961885541190316,3.5520643751833223,0.3532005150314955,0.01884174720010144,0.04251502934160378,0.17501566209117322,298,9.302562119773448,6.0425590457549,7.615940723281217
52,3.5340636945730477,1.6038180325786955,2.961885541190316,3.5520643751833223,0.3532005150314955,0.01884174720010144,0.04251502934160378,0.17501566209117322,78,9.125527180992837,5.917242462324394,7.561283982722925
53,3.5340636945730477,1.6038180325786955,2.961885541190316,3.5520643751833223,0.3532005150314955,0.01884174720010144,0.04251502934160378,0.17501566209117322,10,9.09777487214726,5.89384852301627,7.557183775612194
54,3.53783182210167,1.0491099773908295,3.7743031966544907,2.6044408259823215,0.30092394548167134,0.00952488406952348,0.1460173370765471,0.27909231019106817,298,,,
55,3.53783182210167,1.0491099773908295,3.7743031966544907,2.6044408259823215,0.30092394548167134,0.00952488406952348,0.1460173370765471,0.27909231019106817,78,7.300672157837748,6.537811307346327,7.216451866066966
56,3.53783182210167,1.0491099773908295,3.7743031966544907,2.6044408259823215,0.30092394548167134,0.00952488406952348,0.1460173370765471,0.27909231019106817,10,7.273590808345826,6.530455135876506,7.192986565502963
57,3.5387465838048873,1.3238267495107026,2.6874180401012984,3.5646840755458244,0.16967151313415826,0.013383932732891499,0.139931083961538,0.03992754547818171,298,8.649612592037313,6.017556258037648,7.182566613907332
58,3.5387465838048873,1.3238267495107026,2.6874180401012984,3.5646840755458244,0.16967151313415826,0.013383932732891499,0.139931083961538,0.03992754547818171,78,8.51581415600533,6.088726858903881,7.100113179410295
59,3.5387465838048873,1.3238267495107026,2.6874180401012984,3.5646840755458244,0.16967151313415826,0.013383932732891499,0.139931083961538,0.03992754547818171,10,8.503706572713645,6.086414390582488,7.0883006010566145
60,3.540672127349717,0.7297362327702335,3.6351414644498408,3.1700043773546813,0.6057436840792624,0.018679143638211798,0.1571887907648296,0.054120286653449354,298,8.585931422538732,6.385142276417347,7.403827707360605
61,3.540672127349717,0.7297362327702335,3.6351414644498408,3.1700043773546813,0.6057436840792624,0.018679143638211798,0.1571887907648296,0.054120286653449354,78,8.296191815425619,6.428383880781832,7.322372907760405
62,3.540672127349717,0.7297362327702335,3.6351414644498408,3.1700043773546813,0.6057436840792624,0.018679143638211798,0.1571887907648296,0.054120286653449354,10,8.254210344577713,6.433365496751624,7.311803308774185
63,3.5430715787320284,1.3548379966665156,3.0428092692097346,2.543993755144799,0.5262226772500039,0.012559072709615478,0.15355616913803724,0.17775213442251533,298,7.75462546843245,5.582470464656562,6.649690304704791
64,3.5430715787320284,1.3548379966665156,3.0428092692097346,2.543993755144799,0.5262226772500039,0.012559072709615478,0.15355616913803724,0.17775213442251533,78,6.685453336498417,6.039698625187405,6.760156826301135
65,3.5430715787320284,1.3548379966665156,3.0428092692097346,2.543993755144799,0.5262226772500039,0.012559072709615478,0.15355616913803724,0.17775213442251533,10,6.655532615192404,6.051448475817647,6.751726732990647
66,3.544511053286419,0.785743911029021,2.5031159082895353,3.3748511484463086,0.16756000485288763,0.00448893502836446,0.08359547773877365,0.24914857397479903,298,8.285203376061968,6.730533961075018,6.9563791762690075
67,3.544511053286419,0.785743911029021,2.5031159082895353,3.3748511484463086,0.16756000485288763,0.00448893502836446,0.08359547773877365,0.24914857397479903,78,8.187239803098452,6.662564405186296,6.95615032133933
68,3.544511053286419,0.785743911029021,2.5031159082895353,3.3748511484463086,0.16756000485288763,0.00448893502836446,0.08359547773877365,0.24914857397479903,10,8.161711482675328,6.646499560775168,6.953769061255087
69,3.546878562029646,1.4142915237402813,3.325444092326781,3.0543155352086337,0.5589819241491156,0.00440887678018274,0.03763455027215012,0.27871245725955723,298,8.553368996168585,5.885104529846188,7.165937023702434
70,3.546878562029646,1.4142915237402813,3.325444092326781,3.0543155352086337,0.5589819241491156,0.00440887678018274,0.03763455027215012,0.27871245725955723,78,8.395403275195735,5.930976161030595,7.098198691654173
71,3.546878562029646,1.4142915237402813,3.325444092326781,3.0543155352086337,0.5589819241491156,0.00440887678018274,0.03763455027215012,0.27871245725955723,10,8.372451561969015,5.929978463546005,7.086160692296708
72,3.549852057113842,1.7690849392974888,2.5888456841925196,2.717891729382734,0.22852165493933782,0.01725294693781736,0.010029895301718002,0.23217479174285546,298,7.9036776731634175,5.480204788661225,6.686413273648889
73,3.549852057113842,1.7690849392974888,2.5888456841925196,2.717891729382734,0.22852165493933782,0.01725294693781736,0.010029895301718002,0.23217479174285546,78,7.765413410128269,5.441457083569326,6.548352630613265
74,3.549852057113842,1.7690849392974888,2.5888456841925196,2.717891729382734,0.22852165493933782,0.01725294693781736,0.010029895301718002,0.23217479174285546,10,7.714583111860737,5.430901813315565,6.5197342274577
75,3.5514206727554236,0.5935041158624151,2.785711450939031,3.7407736567568968,0.4069310129798689,0.01152320190018344,0.11972295837956813,0.21370028464823507,298,9.233947405880393,7.167669165250708,7.381442511315771
76,3.5514206727554236,0.5935041158624151,2.785711450939031,3.7407736567568968,0.4069310129798689,0.01152320190018344,0.11972295837956813,0.21370028464823507,78,8.92994850349825,7.0990407141984555,7.410735013564646
77,3.5514206727554236,0.5935041158624151,2.785711450939031,3.7407736567568968,0.4069310129798689,0.01152320190018344,0.11972295837956813,0.21370028464823507,10,8.908736087706147,7.09037376139708,7.406121767544799
78,3.553644701445901,0.5997067928820987,3.0059383369805754,2.563875582200834,0.7265271146330217,0.000245258355051854,0.08720646323581263,0.12300562410424076,298,7.198152559886722,5.954927351879616,6.332490068965518
79,3.553644701445901,0.5997067928820987,3.0059383369805754,2.563875582200834,0.7265271146330217,0.000245258355051854,0.08720646323581263,0.12300562410424076,78,7.128775225470598,5.936824564828697,6.297556248161633
80,3.553644701445901,0.5997067928820987,3.0059383369805754,2.563875582200834,0.7265271146330217,0.000245258355051854,0.08720646323581263,0.12300562410424076,10,7.112906103948026,5.931639490754622,6.286917176625973
81,3.5550258806065083,0.68099108144624,3.5352470667848737,3.1861566524391436,0.4184975361283073,0.01335468027509324,0.17254103432746834,0.2583592850206876,298,9.030413017907712,6.368770979232606,7.6110087845363035
82,3.5550258806065083,0.68099108144624,3.5352470667848737,3.1861566524391436,0.4184975361283073,0.01335468027509324,0.17254103432746834,0.2583592850206876,78,8.702775766866568,6.458750474762619,7.500644065110302
83,3.5550258806065083,0.68099108144624,3.5352470667848737,3.1861566524391436,0.4184975361283073,0.01335468027509324,0.17254103432746834,0.2583592850206876,10,8.667339232217223,6.462891959686824,7.48762257906761
84,3.5577641524639025,1.38396194882327,2.9263280602138635,2.7440164400608817,0.37738673425410996,0.01069477449234742,0.06621597366892841,0.2801323773513766,298,8.221620384057971,5.282981457326892,6.7525910078532165
85,3.5577641524639025,1.38396194882327,2.9263280602138635,2.7440164400608817,0.37738673425410996,0.01069477449234742,0.06621597366892841,0.2801323773513766,78,8.175081543228385,5.145768779110445,6.693011947811808
86,3.5577641524639025,1.38396194882327,2.9263280602138635,2.7440164400608817,0.37738673425410996,0.01069477449234742,0.06621597366892841,0.2801323773513766,10,8.157237941029484,5.138498898550725,6.6715405950596125
87,3.559019538059964,1.0108177561511766,3.686609846320817,3.434862077618721,0.41295982305927015,0.013870511550744757,0.19451574797227245,0.25718076588977284,298,9.833904621772447,6.482710693431063,8.021253804169342
88,3.559019538059964,1.0108177561511766,3.686609846320817,3.434862077618721,0.41295982305927015,0.013870511550744757,0.19451574797227245,0.25718076588977284,78,9.376178460686324,6.668353877228053,7.879787802884272
89,3.559019538059964,1.0108177561511766,3.686609846320817,3.434862077618721,0.41295982305927015,0.013870511550744757,0.19451574797227245,0.25718076588977284,10,9.347863300183242,6.6733613710922315,7.868731689869351
90,3.5608112419219555,1.6139562725185534,2.647716847555497,3.2977408809354136,0.1661792375976742,0.014709715348016959,0.14176174999439328,0.024341607948592685,298,8.466052674329502,5.502502458937199,6.966647389805098
91,3.5608112419219555,1.6139562725185534,2.647716847555497,3.2977408809354136,0.1661792375976742,0.014709715348016959,0.14176174999439328,0.024341607948592685,78,8.32373430351491,5.330735226331279,6.882498675233812
92,3.5608112419219555,1.6139562725185534,2.647716847555497,3.2977408809354136,0.1661792375976742,0.014709715348016959,0.14176174999439328,0.024341607948592685,10,8.298756559386973,5.295230770670221,6.859799924966088
93,3.562041070099251,1.7473612074348905,2.912065359793829,3.5729117369467756,0.35878901524965656,0.01150124757642866,0.19911514431499538,0.06285078302515527,298,9.296603858737297,5.954869736798267,7.555301189191119
94,3.562041070099251,1.7473612074348905,2.912065359793829,3.5729117369467756,0.35878901524965656,0.01150124757642866,0.19911514431499538,0.06285078302515527,78,9.124518724221224,5.796907772113943,7.477349384307845
95,3.562041070099251,1.7473612074348905,2.912065359793829,3.5729117369467756,0.35878901524965656,0.01150124757642866,0.19911514431499538,0.06285078302515527,10,9.102385877228052,5.770661942084513,7.468255095666453
96,3.564456727527259,1.1733116674993624,3.670168101155118,2.9238335374459665,0.3202300232971965,0.00285442382401846,0.02323729634548931,0.11134282027592482,298,7.968106324337831,6.210510297295796,6.992310036695938
97,3.564456727527259,1.1733116674993624,3.670168101155118,2.9238335374459665,0.3202300232971965,0.00285442382401846,0.02323729634548931,0.11134282027592482,78,7.803791960852907,6.220828883613749,6.939905566216892
98,3.564456727527259,1.1733116674993624,3.670168101155118,2.9238335374459665,0.3202300232971965,0.00285442382401846,0.02323729634548931,0.11134282027592482,10,7.766879488755622,6.22200375334555,6.928145525665738
99,3.567764861044918,1.313665685969348,3.691767342199321,3.063107209398405,0.2244480343242073,0.0082710311348307,0.06885924998705824,0.2335104455023842,298,8.837650915042477,6.258582487645065,7.464957837438424
100,3.567764861044918,1.313665685969348,3.691767342199321,3.063107209398405,0.2244480343242073,0.0082710311348307,0.06885924998705824,0.2335104455023842,78,8.516687176911546,6.346397268754512,7.360358888412937
101,3.567764861044918,1.313665685969348,3.691767342199321,3.063107209398405,0.2244480343242073,0.0082710311348307,0.06885924998705824,0.2335104455023842,10,8.476369032400465,6.352432401021711,7.347229255158135
102,3.5692306156510396,1.6183670502876724,3.0262950767687182,3.582835847908682,0.1479033274593629,0.017486762871790542,0.04612564233789793,0.20756536499362366,298,9.455728422205564,6.134438122494308,7.727274410009281
103,3.5692306156510396,1.6183670502876724,3.0262950767687182,3.582835847908682,0.1479033274593629,0.017486762871790542,0.04612564233789793,0.20756536499362366,78,9.295505601865734,6.027007608584597,7.664603822160347
104,3.5692306156510396,1.6183670502876724,3.0262950767687182,3.582835847908682,0.1479033274593629,0.017486762871790542,0.04612564233789793,0.20756536499362366,10,9.272260543728136,6.013584399244822,7.65485354258585
105,3.5719455462360403,0.5229330269134632,3.7791844554255762,2.776117482697412,0.21169450060832773,0.012880856015870358,0.07459163054166795,0.1158277781023399,298,8.014249119273696,6.323102562774168,7.142412809238238
106,3.5719455462360403,0.5229330269134632,3.7791844554255762,2.776117482697412,0.21169450060832773,0.012880856015870358,0.07459163054166795,0.1158277781023399,78,7.764945278943862,6.36064966005886,7.084187015420861
107,3.5719455462360403,0.5229330269134632,3.7791844554255762,2.776117482697412,0.21169450060832773,0.012880856015870358,0.07459163054166795,0.1158277781023399,10,7.692261662835248,6.371800238769505,7.070024074177197
108,3.5721450211792245,1.7770274659622989,2.513382508587715,3.2238016316530946,0.16385537330430713,0.01834163687687108,0.11988796897057558,0.2842778069322961,298,8.825020966683324,5.812552375145762,7.322675812807882
109,3.5721450211792245,1.7770274659622989,2.513382508587715,3.2238016316530946,0.16385537330430713,0.01834163687687108,0.11988796897057558,0.2842778069322961,78,8.703071951024487,5.764265180243211,7.208540748697081
110,3.5721450211792245,1.7770274659622989,2.513382508587715,3.2238016316530946,0.16385537330430713,0.01834163687687108,0.11988796897057558,0.2842778069322961,10,8.691819827836081,5.743050443389416,7.183226450917398
111,3.575670295688836,1.1762364355836694,3.743256281201017,3.096849606699897,0.26693889488812905,0.0017163381988607998,0.05173741858212435,0.23155315628197518,298,8.751306762535398,6.342385810650231,7.464351452345256
112,3.575670295688836,1.1762364355836694,3.743256281201017,3.096849606699897,0.26693889488812905,0.0017163381988607998,0.05173741858212435,0.23155315628197518,78,8.461380394969183,6.399944002387696,7.365283451131577
113,3.575670295688836,1.1762364355836694,3.743256281201017,3.096849606699897,0.26693889488812905,0.0017163381988607998,0.05173741858212435,0.23155315628197518,10,8.42907948467433,6.403315496751624,7.354368124651959
114,3.5766188660109837,0.698321359885274,3.5095732421185772,3.5532340941361875,0.24234247992915722,0.01502542335372186,0.07861325210985108,0.24527108392144575,298,9.573450318257537,6.445367308567938,7.9007659049046906
115,3.5766188660109837,0.698321359885274,3.5095732421185772,3.5532340941361875,0.24234247992915722,0.01502542335372186,0.07861325210985108,0.24527108392144575,78,9.232513880309845,6.560146907268589,7.775274723138431
116,3.5766188660109837,0.698321359885274,3.5095732421185772,3.5532340941361875,0.24234247992915722,0.01502542335372186,0.07861325210985108,0.24527108392144575,10,9.191527302265534,6.564494909101005,7.759147906118369
117,3.579355149581588,0.8665708602023765,3.6441698817636263,3.790175939957633,0.7662163851090735,0.017312275539765602,0.01931310567326288,0.1546873951885232,298,9.613719796684991,6.542667454550502,7.917274546869422
118,3.579355149581588,0.8665708602023765,3.6441698817636263,3.790175939957633,0.7662163851090735,0.017312275539765602,0.01931310567326288,0.1546873951885232,78,9.244523574629351,6.705388148758954,7.781859851931177
119,3.579355149581588,0.8665708602023765,3.6441698817636263,3.790175939957633,0.7662163851090735,0.017312275539765602,0.01931310567326288,0.1546873951885232,10,9.207337234216224,6.712511936920428,7.767489225458699
120,3.581247423578093,0.9727246563914675,2.6936362630012862,3.415975707516138,0.6903892497008421,0.0035619066539943206,0.024501209613860125,0.09981808070471368,298,8.265241564967516,6.65583701055028,6.809165209680874
121,3.581247423578093,0.9727246563914675,2.6936362630012862,3.415975707516138,0.6903892497008421,0.0035619066539943206,0.024501209613860125,0.09981808070471368,78,8.171488600533067,6.597369086678883,6.807123354679803
122,3.581247423578093,0.9727246563914675,2.6936362630012862,3.415975707516138,0.6903892497008421,0.0035619066539943206,0.024501209613860125,0.09981808070471368,10,8.147725886640014,6.583552367593981,6.803555248875562
123,3.5830213260386654,1.8998325593807195,2.616739839501839,2.7030038890291124,0.4837185724214955,0.017691999013798584,0.05644390757098521,0.05838835253122632,298,8.049248981509246,5.35939321600311,6.672682379381738
124,3.5830213260386654,1.8998325593807195,2.616739839501839,2.7030038890291124,0.4837185724214955,0.017691999013798584,0.05644390757098521,0.05838835253122632,78,8.152037997834416,5.186641851074463,6.552184787606197
125,3.5830213260386654,1.8998325593807195,2.616739839501839,2.7030038890291124,0.4837185724214955,0.017691999013798584,0.05644390757098521,0.05838835253122632,10,8.164458012160587,5.148236036814926,6.528386526808025
126,3.5849032567986385,1.5371270143366293,3.493436835622828,2.603460826541761,0.7308224119892857,0.01795095402399372,0.06757830795204181,0.10699810345637377,298,,,
127,3.5849032567986385,1.5371270143366293,3.493436835622828,2.603460826541761,0.7308224119892857,0.01795095402399372,0.06757830795204181,0.10699810345637377,78,,,
128,3.5849032567986385,1.5371270143366293,3.493436835622828,2.603460826541761,0.7308224119892857,0.01795095402399372,0.06757830795204181,0.10699810345637377,10,6.860826392470432,6.182758506857683,6.999679435496537
129,3.5870268912914325,1.163693598113606,3.114196131151249,2.700333721475859,0.7695777487282877,0.000679098732160702,0.03994583801752892,0.05178688374287384,298,7.47792920731301,6.065997609417512,6.40808743206968
130,3.5870268912914325,1.163693598113606,3.114196131151249,2.700333721475859,0.7695777487282877,0.000679098732160702,0.03994583801752892,0.05178688374287384,78,7.42341377003165,6.056779493308901,6.381999680945241
131,3.5870268912914325,1.163693598113606,3.114196131151249,2.700333721475859,0.7695777487282877,0.000679098732160702,0.03994583801752892,0.05178688374287384,10,7.409015307846078,6.055110826586706,6.373087615834939
132,3.589883751094996,1.9334514329203896,3.3871135209128918,2.8278560495929304,0.14381731155718527,0.01128359840971208,0.09777016535557886,0.27261324833813577,298,9.058170710311511,5.645174877339109,7.305326303134148
133,3.589883751094996,1.9334514329203896,3.3871135209128918,2.8278560495929304,0.14381731155718527,0.01128359840971208,0.09777016535557886,0.27261324833813577,78,8.917884623938033,5.5267688672885775,7.237981417791105
134,3.589883751094996,1.9334514329203896,3.3871135209128918,2.8278560495929304,0.14381731155718527,0.01128359840971208,0.09777016535557886,0.27261324833813577,10,8.892240724137931,5.500697444666556,7.220524262368815
135,3.591728937968459,0.9251002614089254,2.84109160366115,3.0590852212264004,0.30749162040956374,0.018904845741536384,0.07969193459718674,0.1407115805014535,298,7.8764935250707975,6.183785574490533,6.78563394238595
136,3.591728937968459,0.9251002614089254,2.84109160366115,3.0590852212264004,0.30749162040956374,0.018904845741536384,0.07969193459718674,0.1407115805014535,78,7.796622830168249,6.17174089516353,6.745503959805811
137,3.591728937968459,0.9251002614089254,2.84109160366115,3.0590852212264004,0.30749162040956374,0.018904845741536384,0.07969193459718674,0.1407115805014535,10,7.776535715309013,6.166813236437337,6.733254616120511
138,3.593376124953559,0.9334615281385731,3.3140675214713573,3.53706743421899,0.44491013739442475,0.01096678088050912,0.17714963330182626,0.20960676125098288,298,9.466417887056473,6.369830059192625,7.814800798743485
139,3.593376124953559,0.9334615281385731,3.3140675214713573,3.53706743421899,0.44491013739442475,0.01096678088050912,0.17714963330182626,0.20960676125098288,78,9.148156693986339,6.479232354045199,7.697235786678089
