,sigma_Cl,sigma_H,sigma_N,sigma_O,epsilon_Cl,epsilon_H,epsilon_N,epsilon_O,temperature,a,b,c
0,3.5002679618606862,1.5623010583671693,2.565807358557378,3.6797012657635566,0.3559660649407036,0.01811483083423844,0.16336656940481808,0.08652394529782231,298,9.228126601365984,6.0248662036759395,7.538296876704505
1,3.5002679618606862,1.5623010583671693,2.565807358557378,3.6797012657635566,0.3559660649407036,0.01811483083423844,0.16336656940481808,0.08652394529782231,78,9.022872440862901,5.877938884835361,7.491630988577141
2,3.5002679618606862,1.5623010583671693,2.565807358557378,3.6797012657635566,0.3559660649407036,0.01811483083423844,0.16336656940481808,0.08652394529782231,10,9.007682079376979,5.87124888005997,7.475011528378667
3,3.500590680560505,1.6607608879713769,2.5362232457102936,3.4601300207561243,0.7909696221583645,0.0015644103639744981,0.14436213501003878,0.27123971129915864,298,8.967799408379143,5.981985013937476,7.452345102448776
4,3.500590680560505,1.6607608879713769,2.5362232457102936,3.4601300207561243,0.7909696221583645,0.0015644103639744981,0.14436213501003878,0.27123971129915864,78,8.86550991554223,5.960922299017158,7.4009989683729565
5,3.500590680560505,1.6607608879713769,2.5362232457102936,3.4601300207561243,0.7909696221583645,0.0015644103639744981,0.14436213501003878,0.27123971129915864,10,8.85041966241879,5.9549529124882,7.398073112158206
6,3.5012932514558073,1.9646146325954614,2.6191515952196522,3.401802357681439,0.604756376091562,0.0024889505863114002,0.0986298087240823,0.2949552244260559,298,9.093554155838747,5.929301812538175,7.507712766045549
7,3.5012932514558073,1.9646146325954614,2.6191515952196522,3.401802357681439,0.604756376091562,0.0024889505863114002,0.0986298087240823,0.2949552244260559,78,8.94178146343495,5.866761705425065,7.436080123795245
8,3.5012932514558073,1.9646146325954614,2.6191515952196522,3.401802357681439,0.604756376091562,0.0024889505863114002,0.0986298087240823,0.2949552244260559,10,8.916217164501083,5.849144422622022,7.419804588134505
9,3.501343478917283,1.7072099143039563,2.7607094055642114,3.568164281580019,0.61401552338703,0.01875421076305702,0.0971291613515313,0.0883048896195078,298,9.196726349658505,5.914284136209672,7.500657912186764
10,3.501343478917283,1.7072099143039563,2.7607094055642114,3.568164281580019,0.61401552338703,0.01875421076305702,0.0971291613515313,0.0883048896195078,78,9.0024786583375,5.812269691043367,7.420566154137217
11,3.501343478917283,1.7072099143039563,2.7607094055642114,3.568164281580019,0.61401552338703,0.01875421076305702,0.0971291613515313,0.0883048896195078,10,8.97086795752124,5.790733209783997,7.403959797601199
12,3.5025516966139096,1.9773314664956314,2.5224800248106223,3.5596415020566585,0.7378863302908664,0.00232231252111354,0.12418549937840974,0.14219303500865718,298,9.193641210977843,5.970360241157199,7.533284809952167
13,3.5025516966139096,1.9773314664956314,2.5224800248106223,3.5596415020566585,0.7378863302908664,0.00232231252111354,0.12418549937840974,0.14219303500865718,78,8.994147972846909,5.88562502587595,7.466174875919184
14,3.5025516966139096,1.9773314664956314,2.5224800248106223,3.5596415020566585,0.7378863302908664,0.00232231252111354,0.12418549937840974,0.14219303500865718,10,8.962585586789938,5.865587039757899,7.451737774184337
15,3.5032153276247486,1.8874758811134276,2.683241446225253,3.626247587088555,0.10050663017552532,0.01973853621656532,0.02702167851797828,0.1101952189543801,298,9.421838668499083,6.0943496680548614,7.679334037409867
16,3.5032153276247486,1.8874758811134276,2.683241446225253,3.626247587088555,0.10050663017552532,0.01973853621656532,0.02702167851797828,0.1101952189543801,78,9.12229261261036,6.060161526625576,7.54670675812094
17,3.5032153276247486,1.8874758811134276,2.683241446225253,3.626247587088555,0.10050663017552532,0.01973853621656532,0.02702167851797828,0.1101952189543801,10,9.101025644927534,6.033103523904714,7.50950789419576
18,3.506247684022535,1.8287256712959412,2.919111916080971,3.471959145162594,0.47251644474187227,0.019616100699705902,0.04648974086914403,0.11363167038892968,298,9.215625391054473,5.922289965239603,7.522344750339116
19,3.506247684022535,1.8287256712959412,2.919111916080971,3.471959145162594,0.47251644474187227,0.019616100699705902,0.04648974086914403,0.11363167038892968,78,9.021337906796601,5.855817533733133,7.413088963589634
20,3.506247684022535,1.8287256712959412,2.919111916080971,3.471959145162594,0.47251644474187227,0.019616100699705902,0.04648974086914403,0.11363167038892968,10,8.990846197984343,5.833856053584319,7.388894426001285
21,3.5066363964081346,1.7469619894116137,2.7359920511652938,3.37760435653992,0.6858171357977779,0.0148511916824374,0.16085126302842673,0.28511175210091794,298,9.160552495585542,5.877475785496141,7.5021021801956165
22,3.5066363964081346,1.7469619894116137,2.7359920511652938,3.37760435653992,0.6858171357977779,0.0148511916824374,0.16085126302842673,0.28511175210091794,78,9.022177425537231,5.821845287911599,7.427385061540658
23,3.5066363964081346,1.7469619894116137,2.7359920511652938,3.37760435653992,0.6858171357977779,0.0148511916824374,0.16085126302842673,0.28511175210091794,10,8.996483298767284,5.805779785329557,7.410048504390662
24,3.5072968604106585,1.9980960462447606,2.8786427235492953,3.4598481725097083,0.4862774758384536,0.0093181386427545,0.022015595045045994,0.14231014112804172,298,9.197824057554557,5.9809871172746965,7.550519497465554
25,3.5072968604106585,1.9980960462447606,2.8786427235492953,3.4598481725097083,0.4862774758384536,0.0093181386427545,0.022015595045045994,0.14231014112804172,78,8.980015659003833,5.9543330369259815,7.405709762761475
26,3.5072968604106585,1.9980960462447606,2.8786427235492953,3.4598481725097083,0.4862774758384536,0.0093181386427545,0.022015595045045994,0.14231014112804172,10,8.957307528902216,5.934890673996335,7.367983297708289
27,3.5075653400993962,1.5981178748688216,3.1966908007638097,3.2911021058010226,0.5900394779547611,0.013045686217999243,0.14724617550164615,0.15678533255684665,298,9.170661850324839,5.9127657568438,7.4815555006782315
28,3.5075653400993962,1.5981178748688216,3.1966908007638097,3.2911021058010226,0.5900394779547611,0.013045686217999243,0.14724617550164615,0.15678533255684665,78,9.014048169165415,5.912090613082348,7.389861689155422
29,3.5075653400993962,1.5981178748688216,3.1966908007638097,3.2911021058010226,0.5900394779547611,0.013045686217999243,0.14724617550164615,0.15678533255684665,10,8.995574263451607,5.917791489421955,7.384686399942886
30,3.50815860044568,1.8986470474004644,2.6169099848395754,3.677494419299952,0.2369436620219185,0.01777196068364478,0.19437217460629194,0.04138661556236982,298,9.310571050474762,5.95628337314676,7.558911064039409
31,3.50815860044568,1.8986470474004644,2.6169099848395754,3.677494419299952,0.2369436620219185,0.01777196068364478,0.19437217460629194,0.04138661556236982,78,9.071579066216891,5.877263051474262,7.435329691511387
32,3.50815860044568,1.8986470474004644,2.6169099848395754,3.677494419299952,0.2369436620219185,0.01777196068364478,0.19437217460629194,0.04138661556236982,10,9.035285648092621,5.852633157865512,7.409050976797316
33,3.508698634280103,1.8965047579480925,2.636589527896696,3.5113703600245336,0.6186084691054765,0.016411857825642102,0.040358962844572646,0.16725389765827242,298,9.221340048225887,6.002093519573546,7.580352963803812
34,3.508698634280103,1.8965047579480925,2.636589527896696,3.5113703600245336,0.6186084691054765,0.016411857825642102,0.040358962844572646,0.16725389765827242,78,8.995306287606198,6.000266754733745,7.437405322410223
35,3.508698634280103,1.8965047579480925,2.636589527896696,3.5113703600245336,0.6186084691054765,0.016411857825642102,0.040358962844572646,0.16725389765827242,10,8.971182095202398,5.987259853573214,7.394289164703363
36,3.511080187960821,1.8606689772386837,2.512797894115331,3.4856844069460737,0.545575805559484,0.0030871937099254997,0.04789461128008516,0.22603082353811293,298,9.065488710811259,5.990721139874508,7.515265128507175
37,3.511080187960821,1.8606689772386837,2.512797894115331,3.4856844069460737,0.545575805559484,0.0030871937099254997,0.04789461128008516,0.22603082353811293,78,8.870058751374312,5.897692623021823,7.4750815451559935
38,3.511080187960821,1.8606689772386837,2.512797894115331,3.4856844069460737,0.545575805559484,0.0030871937099254997,0.04789461128008516,0.22603082353811293,10,8.83919326211894,5.87473801382642,7.46334271392875
39,3.511307662052541,1.5719484662093224,2.995701068637841,3.4392398605451824,0.4743172207659977,0.01892456767846746,0.028210868661000935,0.25625114719988235,298,9.140351886140264,5.963179545560553,7.528574672663667
40,3.511307662052541,1.5719484662093224,2.995701068637841,3.4392398605451824,0.4743172207659977,0.01892456767846746,0.028210868661000935,0.25625114719988235,78,8.98467677744461,5.850359815147981,7.480560054544156
41,3.511307662052541,1.5719484662093224,2.995701068637841,3.4392398605451824,0.4743172207659977,0.01892456767846746,0.028210868661000935,0.25625114719988235,10,8.960832286523404,5.8298567775556664,7.474564967016493
42,3.5117358581675178,1.932538513651082,3.177342360330884,3.2338898146580664,0.33343199358541725,0.014928671536041918,0.1575304737117648,0.13147691621303692,298,9.32722478777278,5.85643664823144,7.533566638823446
43,3.5117358581675178,1.932538513651082,3.177342360330884,3.2338898146580664,0.33343199358541725,0.014928671536041918,0.1575304737117648,0.13147691621303692,78,9.16331920831251,5.752479323060692,7.446696853930177
44,3.5117358581675178,1.932538513651082,3.177342360330884,3.2338898146580664,0.33343199358541725,0.014928671536041918,0.1575304737117648,0.13147691621303692,10,9.12894894377811,5.731366741129436,7.426730574712645
45,3.5118741341164093,1.7124963568181615,2.954620869892658,3.4003379903499265,0.5480579040327481,0.00664612320002438,0.048266030601253326,0.29248342716852516,298,9.144838505330668,5.945868637292465,7.525478311344328
46,3.5118741341164093,1.7124963568181615,2.954620869892658,3.4003379903499265,0.5480579040327481,0.00664612320002438,0.048266030601253326,0.29248342716852516,78,9.007725668165918,5.840245030873453,7.472196685585779
47,3.5118741341164093,1.7124963568181615,2.954620869892658,3.4003379903499265,0.5480579040327481,0.00664612320002438,0.048266030601253326,0.29248342716852516,10,8.986003642428786,5.82037534699317,7.4645980130648955
48,3.5137832100947133,1.967525140252007,2.9885366340132564,3.339426659060883,0.7588120875521116,0.010598747243553442,0.015790824233135665,0.25553091919710663,298,9.061461141012828,5.939922783108446,7.488393410437638
49,3.5137832100947133,1.967525140252007,2.9885366340132564,3.339426659060883,0.7588120875521116,0.010598747243553442,0.015790824233135665,0.25553091919710663,78,8.86842223838081,5.939596790271531,7.344416101592061
50,3.5137832100947133,1.967525140252007,2.9885366340132564,3.339426659060883,0.7588120875521116,0.010598747243553442,0.015790824233135665,0.25553091919710663,10,8.829241055388973,5.93232212599256,7.307231121439281
51,3.514300386256676,1.9809159896052364,2.512115399866464,3.5984201367317006,0.4698306614385881,0.012399469738619143,0.15428612990436555,0.0687740914456096,298,9.265424731800767,5.9570235788217,7.547794343828086
52,3.514300386256676,1.9809159896052364,2.512115399866464,3.5984201367317006,0.4698306614385881,0.012399469738619143,0.15428612990436555,0.0687740914456096,78,9.026916414459437,5.926816214337276,7.400543742842864
53,3.514300386256676,1.9809159896052364,2.512115399866464,3.5984201367317006,0.4698306614385881,0.012399469738619143,0.15428612990436555,0.0687740914456096,10,9.00298241212727,5.9046209258148705,7.366020467694724
54,3.5153933359766056,1.8317400046623005,3.0505102329308373,3.3938356335905007,0.785040013294455,0.015613768291187742,0.030301455045556924,0.12490162540950595,298,9.11003639288689,5.854091919373646,7.442413773684587
55,3.5153933359766056,1.8317400046623005,3.0505102329308373,3.3938356335905007,0.785040013294455,0.015613768291187742,0.030301455045556924,0.12490162540950595,78,8.942362025820422,5.784364589927259,7.341437753337617
56,3.5153933359766056,1.8317400046623005,3.0505102329308373,3.3938356335905007,0.785040013294455,0.015613768291187742,0.030301455045556924,0.12490162540950595,10,8.914144818007664,5.762704642012327,7.3187593872349535
57,3.5158302106566643,1.7615447932733448,3.054661487572438,3.3129886550626333,0.5959275967980805,0.014160143080325783,0.0792688155540465,0.29327792043638573,298,9.207517339496919,5.88277209628519,7.518287477903905
58,3.5158302106566643,1.7615447932733448,3.054661487572438,3.3129886550626333,0.5959275967980805,0.014160143080325783,0.0792688155540465,0.29327792043638573,78,9.074791386640014,5.805554583930257,7.445444195330905
59,3.5158302106566643,1.7615447932733448,3.054661487572438,3.3129886550626333,0.5959275967980805,0.014160143080325783,0.0792688155540465,0.29327792043638573,10,9.049745466350158,5.78743028163696,7.428832219890055
60,3.519776224363696,1.7918743867354054,2.588387415191397,3.5830350499335575,0.793131519736516,0.010036367529946721,0.14895207784167805,0.1338805083149146,298,9.263414696318508,5.958290859348104,7.560052773399015
61,3.519776224363696,1.7918743867354054,2.588387415191397,3.5830350499335575,0.793131519736516,0.010036367529946721,0.14895207784167805,0.1338805083149146,78,9.070263527736133,5.8832628885001945,7.48659167244949
62,3.519776224363696,1.7918743867354054,2.588387415191397,3.5830350499335575,0.793131519736516,0.010036367529946721,0.14895207784167805,0.1338805083149146,10,9.037688186906546,5.865232118662891,7.471569620118512
63,3.520711682856475,1.8532612637828345,2.9357782537075447,3.3813979728687418,0.1950463266750634,0.010919058566990021,0.02498655059279236,0.23808162108302244,298,9.150501982092287,5.958190752457104,7.535529128507175
64,3.520711682856475,1.8532612637828345,2.9357782537075447,3.3813979728687418,0.1950463266750634,0.010919058566990021,0.02498655059279236,0.23808162108302244,78,8.970401997251376,5.893139429007719,7.436703646105519
65,3.520711682856475,1.8532612637828345,2.9357782537075447,3.3813979728687418,0.1950463266750634,0.010919058566990021,0.02498655059279236,0.23808162108302244,10,8.943785380143261,5.871147416347382,7.413601858070964
66,3.5242743432780164,1.841849172673412,2.6777913400061797,3.46513722462561,0.24915396352533253,0.012573846037720158,0.1377375057195131,0.18438010524992726,298,9.263781122938532,5.96364655016936,7.578417155279503
67,3.5242743432780164,1.841849172673412,2.6777913400061797,3.46513722462561,0.24915396352533253,0.012573846037720158,0.1377375057195131,0.18438010524992726,78,9.075163937531235,5.900602362818591,7.483486703433997
68,3.5242743432780164,1.841849172673412,2.6777913400061797,3.46513722462561,0.24915396352533253,0.012573846037720158,0.1377375057195131,0.18438010524992726,10,9.043430503664835,5.881170599366984,7.461894711644178
69,3.525761404128419,1.4915026757594494,2.542648190949448,3.5862841211121577,0.645374711275975,0.01263054529148204,0.17689240121102145,0.2272302375298906,298,9.21526648367483,6.060913962241102,7.584094783750982
70,3.525761404128419,1.4915026757594494,2.542648190949448,3.5862841211121577,0.645374711275975,0.01263054529148204,0.17689240121102145,0.2272302375298906,78,9.089314112943526,6.025227612804708,7.528787127721854
71,3.525761404128419,1.4915026757594494,2.542648190949448,3.5862841211121577,0.645374711275975,0.01263054529148204,0.17689240121102145,0.2272302375298906,10,9.07774179518574,6.019529630573602,7.520936199114728
72,3.52706588738704,1.8901730917049164,2.948505714268136,3.425828972857603,0.7669884710386828,0.0026034322579860797,0.03330482401379046,0.17942583224277778,298,9.08839689738464,5.9088782489310905,7.464064514457057
73,3.52706588738704,1.8901730917049164,2.948505714268136,3.425828972857603,0.7669884710386828,0.0026034322579860797,0.03330482401379046,0.17942583224277778,78,8.926857853989672,5.800704053750903,7.3994135597201405
74,3.52706588738704,1.8901730917049164,2.948505714268136,3.425828972857603,0.7669884710386828,0.0026034322579860797,0.03330482401379046,0.17942583224277778,10,8.902125042312177,5.780668813704259,7.388035088170201
75,3.531222988329983,1.980524909765006,2.5327815757899343,3.516205749443115,0.24576669580833224,0.01593373684555014,0.08997737305027928,0.1453002234720023,298,9.319703090538065,6.033402445666057,7.632533459056186
76,3.531222988329983,1.980524909765006,2.5327815757899343,3.516205749443115,0.24576669580833224,0.01593373684555014,0.08997737305027928,0.1453002234720023,78,9.033653703814759,6.054112879115997,7.459201775112445
77,3.531222988329983,1.980524909765006,2.5327815757899343,3.516205749443115,0.24576669580833224,0.01593373684555014,0.08997737305027928,0.1453002234720023,10,8.974648581375979,6.053539598200899,7.406836362675804
