,sigma_Cl,sigma_H,sigma_N,sigma_O,epsilon_Cl,epsilon_H,epsilon_N,epsilon_O,temperature,uc_mean_distance,uc_mean_distance_Cl,uc_mean_distance_O,uc_mean_distance_N,uc_mean_distance_H,lattice_ape,job_id,abs(HB3-HB4),log(abs(HB3-HB4)),abs(HA3-HA4),log(abs(HA3-HA4)),scaled_temperature
10,0.4417171245537608,0.6698798583141438,0.44331392278286597,0.628151541099564,0.9524660172146399,0.8516414533911051,0.9565959030169799,0.325463554898955,78,0.09069443492445724,0.08723819591791693,0.12354818083325812,0.09415067393099756,0.21884464529026265,1.2444673522920289,c89a9c9a4d9751e9ea1586a10362c8fb,,,,,0.2361111111111111
11,0.4417171245537608,0.6698798583141438,0.44331392278286597,0.628151541099564,0.9524660172146399,0.8516414533911051,0.9565959030169799,0.325463554898955,10,0.13040410395899554,0.06360036861697876,0.0915017767446994,0.05155862712637005,0.2057187342169523,0.52983814255353,487f3f66ff5924e7f7a21a5d30f25595,0.0007811763028700014,-7.154709693689635,0.12783781340499445,-2.056992901264123,0.0
12,0.4967817318385501,0.6787573073539771,0.21103293785850855,0.7047138760289234,0.7574061688137941,0.45614752888580795,0.9694952857844571,0.31787062113957104,298,0.11474822266851452,0.11311824537242415,0.2023618511189216,0.11637819996460487,1.055425446068336,1.1348749534860327,238426bf33861b99e916ce23652ebc2f,,,,,1.0
13,0.4967817318385501,0.6787573073539771,0.21103293785850855,0.7047138760289234,0.7574061688137941,0.45614752888580795,0.9694952857844571,0.31787062113957104,78,0.10180145486141064,0.09690169428023747,0.1476552238337053,0.1067012154425838,0.2144372030859122,1.1912367530575787,81163bba723f16551abcc6c49381a4fb,,,,,0.2361111111111111
14,0.4967817318385501,0.6787573073539771,0.21103293785850855,0.7047138760289234,0.7574061688137941,0.45614752888580795,0.9694952857844571,0.31787062113957104,10,0.13750134466376598,0.06775015877237928,0.10863271776418308,0.06134618576243709,0.20284655776152788,0.379285255898428,d0ed3ddf0282794aa13e37ddfe86e5df,0.0007125037685999924,-7.246725356572308,0.14221795052901598,-1.95039453519862,0.0
15,0.959420648842559,0.6856784792024109,0.5070048763133549,0.4830418717659895,0.03961176299408278,0.8387001196134622,0.644693651034951,0.7323073636890358,298,0.11343479652573313,0.12749874806355976,0.1842745430297053,0.09937084498790646,1.0535564368643526,0.9602267966193699,d92123ba6a20097915653d4e812967be,,,,,1.0
16,0.959420648842559,0.6856784792024109,0.5070048763133549,0.4830418717659895,0.03961176299408278,0.8387001196134622,0.644693651034951,0.7323073636890358,78,0.08939929380961101,0.0868223677754953,0.12218770120570124,0.0919762198437267,0.21671456564791472,1.2077548373578133,2fbc7b35f46cb28ad66e43f7a80779dd,,,,,0.2361111111111111
17,0.959420648842559,0.6856784792024109,0.5070048763133549,0.4830418717659895,0.03961176299408278,0.8387001196134622,0.644693651034951,0.7323073636890358,10,0.13187168187675188,0.06956479946100033,0.09404959144598987,0.05390539787860013,0.20476206391098975,0.5584560612869806,3e175a5a25f2ca983591afbda1356e00,4.6517033470028224e-05,-9.975692001263123,0.05856138353101415,-2.837679783737024,0.0
18,0.9806480826080097,0.700414924717241,0.5143376149747474,0.44788908527024984,0.17947091698586107,0.563660089640789,0.6014104357572709,0.925735603973206,298,0.10858977072812924,0.1300376823240433,0.1812974160346743,0.08714185913221516,1.0553669784593886,0.9450418240706592,c4a999ce69fb2f7f9ceb6df4b54db25d,,,,,1.0
19,0.9806480826080097,0.700414924717241,0.5143376149747474,0.44788908527024984,0.17947091698586107,0.563660089640789,0.6014104357572709,0.925735603973206,78,0.0942542839825284,0.0942614573085519,0.12615592247102864,0.09424711065650493,0.21516780329259452,1.3079027363487152,42d326eb37ed56f52521abf8c0f15a38,,,,,0.2361111111111111
20,0.9806480826080097,0.700414924717241,0.5143376149747474,0.44788908527024984,0.17947091698586107,0.563660089640789,0.6014104357572709,0.925735603973206,10,0.13297629176703762,0.07570509263106047,0.09860436343106496,0.05083555719985895,0.2022012035287992,0.519164703354404,24077a00998c0128200ab680e31310ec,0.00018429041613998717,-8.598997696051429,0.004758986993010693,-5.347720449981865,0.0
21,0.9808323523585383,0.6983954637788871,0.5950473675486021,0.47117889672577673,0.168363858174338,0.703434963216612,0.379316745902582,0.7513653405053747,298,0.12348699240891275,0.14726697182777698,0.19126189780358507,0.09970701299004847,1.0566580296229948,0.955028109627624,bffb13015512e9430ab9fafa9821243c,,,,,1.0
22,0.9808323523585383,0.6983954637788871,0.5950473675486021,0.47117889672577673,0.168363858174338,0.703434963216612,0.379316745902582,0.7513653405053747,78,0.10157076391858114,0.10521506997215244,0.13338508453780498,0.0979264578650098,0.2189849262065357,1.3313034233002703,02f17053a83781137beab90638d02132,,,,,0.2361111111111111
23,0.9808323523585383,0.6983954637788871,0.5950473675486021,0.47117889672577673,0.168363858174338,0.703434963216612,0.379316745902582,0.7513653405053747,10,0.1456895729333767,0.096931950570447,0.11619026506913528,0.06735687028156033,0.2069614620513046,0.7902541000514317,643ec0eb811db535d1967eaad06c7d96,0.00029277875391997554,-8.136093340258567,0.1027334769010224,-2.27561724728608,0.0
24,0.165051632610274,0.7809667063683459,0.5771050218359859,0.6198840911168013,0.6960001278373531,0.22287079908156499,0.29669254725959193,0.4719192514052799,298,0.1154749068256336,0.11360143127539782,0.18370839346106488,0.1173483823758694,1.0540023344185667,1.109516310245311,286d266fce6de8957c1b81253d73ca4d,,,,,1.0
25,0.165051632610274,0.7809667063683459,0.5771050218359859,0.6198840911168013,0.6960001278373531,0.22287079908156499,0.29669254725959193,0.4719192514052799,78,0.0872442606919754,0.0812434357210855,0.11895692791468054,0.0932450856628653,0.22359612756463884,1.0506185166961122,a830a54cd4063049e7996597b78c41b4,,,,,0.2361111111111111
26,0.165051632610274,0.7809667063683459,0.5771050218359859,0.6198840911168013,0.6960001278373531,0.22287079908156499,0.29669254725959193,0.4719192514052799,10,0.13384768728938728,0.06319523027724974,0.09172263061293008,0.06278418938987225,0.21140173269375764,0.6526834862915404,94391a5ba2edf94a4b4c0b21f30fc804,0.0002722100414302986,-8.208936578529093,0.07190777540401427,-2.632370878182521,0.0
27,0.23869551069517003,0.6932960096206622,0.5035321552157663,0.5978385154345642,0.4250372824087881,0.558160238365849,0.44528001812124296,0.583418922802761,298,0.11306415480234255,0.10848184062258273,0.17716591128903095,0.11764646898210238,1.0559164474980591,1.0905628959613607,876cdaa48c1a0c152b0ca76579c4ad80,,,,,1.0
28,0.23869551069517003,0.6932960096206622,0.5035321552157663,0.5978385154345642,0.4250372824087881,0.558160238365849,0.44528001812124296,0.583418922802761,78,0.08533009882962557,0.0788177242162121,0.11691387857841146,0.09184247344303906,0.2213981007999831,1.0296772299385282,aa13379a6a4727883cd0559112579f1c,,,,,0.2361111111111111
29,0.23869551069517003,0.6932960096206622,0.5035321552157663,0.5978385154345642,0.4250372824087881,0.558160238365849,0.44528001812124296,0.583418922802761,10,0.1300684740283339,0.05553673574525882,0.08653742074313744,0.05868008718877835,0.21007955859418803,0.5239824832829965,22f799eef70598fb8e8c8c1f9929e3a5,0.00016920474112991354,-8.684401090322355,0.08830217959601327,-2.426990487690307,0.0
30,0.332371191328662,0.6023626326363268,0.3694094359266709,0.6013481183225531,0.7911841970662479,0.7940144136772379,0.465876285024152,0.8024345725894871,298,0.1424735350311097,0.1329759049895657,0.2007226210601868,0.15197116507265368,1.0556257478332876,1.5034573891420242,bf310cc89364aa1c1eace87b396f753e,,,,,1.0
31,0.332371191328662,0.6023626326363268,0.3694094359266709,0.6013481183225531,0.7911841970662479,0.7940144136772379,0.465876285024152,0.8024345725894871,78,0.12341686564857765,0.1181042586768118,0.1555020445340279,0.12872947262034354,0.23285393808693225,1.4087602367974026,40e715dbdb7e9daadb9e7871b933ac10,,,,,0.2361111111111111
32,0.332371191328662,0.6023626326363268,0.3694094359266709,0.6013481183225531,0.7911841970662479,0.7940144136772379,0.465876285024152,0.8024345725894871,10,0.15022293635338718,0.07391119691044906,0.11643282514790255,0.08120724271621747,0.2203449058288988,0.5678651755306927,deb73dd20f9053d9a50c01bfc7cbe5e5,0.000362095531079909,-7.92360248294266,0.07789035490100105,-2.55245314762208,0.0
33,0.5834462234091271,0.645328834566875,0.18572346420436422,0.6152014338193806,0.8328778446023091,0.519571085822307,0.9166191071393269,0.904903354617575,298,0.09921049377249222,0.09798863192495676,0.18165874272741692,0.1004323556200277,1.0599642576076207,0.7916614236331294,9ac170fec85e4ae8fcb043069d4813f0,,,,,1.0
34,0.5834462234091271,0.645328834566875,0.18572346420436422,0.6152014338193806,0.8328778446023091,0.519571085822307,0.9166191071393269,0.904903354617575,78,0.08257710282472228,0.07998160435977608,0.13095249340535894,0.0851726012896685,0.21823694089853246,0.7592702162403433,be935185ea1dd225d2eaca32300e9a70,,,,,0.2361111111111111
35,0.5834462234091271,0.645328834566875,0.18572346420436422,0.6152014338193806,0.8328778446023091,0.519571085822307,0.9166191071393269,0.904903354617575,10,0.13635070267422406,0.07153984470148256,0.10526185703697913,0.06379100413149927,0.20178218744033566,0.31558297128333274,f97caffc7fe68c0b1845a1fc6b28ad7a,0.000987982391069897,-6.919845683178982,0.09861389654500384,-2.3165430887141545,0.0
36,0.5855207405109386,0.8116157254478841,0.4508417888556929,0.5702544586172292,0.20044771186611296,0.14753196708013597,0.9589271948400887,0.572657226109552,298,0.119854643620966,0.1329163662486933,0.18037677332510124,0.10679292099323873,1.0535086807172025,1.0073710926396509,9bd1770966a0c8c12c53613963282e41,,,,,1.0
37,0.5855207405109386,0.8116157254478841,0.4508417888556929,0.5702544586172292,0.20044771186611296,0.14753196708013597,0.9589271948400887,0.572657226109552,78,0.0945965807673095,0.09316954168121584,0.12383704937115017,0.09602361985340316,0.2245378754939329,1.1739915192005017,5a35c38083ef7b8490bee3b253cfbfd3,,,,,0.2361111111111111
38,0.5855207405109386,0.8116157254478841,0.4508417888556929,0.5702544586172292,0.20044771186611296,0.14753196708013597,0.9589271948400887,0.572657226109552,10,0.14368227153526952,0.08717937484367473,0.10675573580251912,0.07466023219966135,0.21199004127482074,0.880835651660245,fc026d7e206d1dc995fa3df6f443da50,7.144494311983607e-05,-9.54658343118284,0.024015570737020653,-3.7290528782922183,0.0
39,0.08621873006228853,0.6650223428311132,0.489617390306198,0.5925867608879611,0.7433813784852759,0.777798000373865,0.5869115875489088,0.47845962819728494,298,0.12488120488363465,0.11791567671128893,0.1890450805359816,0.13184673305598038,1.0580435480820658,1.24101303407688,2d1b93fe033984a8764a2baa4f882510,,,,,1.0
40,0.08621873006228853,0.6650223428311132,0.489617390306198,0.5925867608879611,0.7433813784852759,0.777798000373865,0.5869115875489088,0.47845962819728494,78,0.11027953166216027,0.10490794772402734,0.1329678434806957,0.11565111560029324,0.23202112924184745,1.261075752296801,0cf4e852d39418160650d6c9b9a8da7f,,,,,0.2361111111111111
41,0.08621873006228853,0.6650223428311132,0.489617390306198,0.5925867608879611,0.7433813784852759,0.777798000373865,0.5869115875489088,0.47845962819728494,10,0.13687095298509247,0.059999511967066085,0.09047893277495443,0.07125391290813718,0.2188850934689759,0.4722634615668628,cd92d2df1fa1ad3a60396ee232b3f9eb,0.000143236885870035,-8.851010753715201,0.0662975112000197,-2.7136029209561467,0.0
42,0.1334405747487004,0.7137972559299351,0.5801025153778439,0.6002726933429652,0.523360173383385,0.613664147230607,0.425783579232737,0.5956201068471559,298,0.11251256746553008,0.12044980190557132,0.16976539153676834,0.10457533302548884,1.0517323907583151,0.9845905698684532,eab3ad3fe54b26c17018447e37571a30,,,,,1.0
43,0.1334405747487004,0.7137972559299351,0.5801025153778439,0.6002726933429652,0.523360173383385,0.613664147230607,0.425783579232737,0.5956201068471559,78,0.07327818839810357,0.06976200575201265,0.10108473643859636,0.07679437104419451,0.21656854096103426,0.6855017257570823,290ba034804fb1780efad4c41f267cc4,,,,,0.2361111111111111
44,0.1334405747487004,0.7137972559299351,0.5801025153778439,0.6002726933429652,0.523360173383385,0.613664147230607,0.425783579232737,0.5956201068471559,10,0.13732420996984712,0.07951898363538276,0.09482967365360127,0.07201728630648785,0.21059678378554889,0.8356443013243059,2c78931d033f9fefb477aa781293ee53,0.0002416740230799519,-8.32792075191017,0.052973580315011766,-2.9379619743371985,0.0
45,0.18244873408659856,0.7293807545444561,0.527853326708252,0.5949866318514255,0.627473005360579,0.5818877142220781,0.9549155390494188,0.43029776241745893,298,0.11260094829751838,0.12771899996782654,0.17250389998593568,0.0974828966272102,1.0604726243139948,0.8590599732898339,59b73ee72e4311221d97dbefa007429c,,,,,1.0
46,0.18244873408659856,0.7293807545444561,0.527853326708252,0.5949866318514255,0.627473005360579,0.5818877142220781,0.9549155390494188,0.43029776241745893,78,0.08096939285403412,0.07670582727031114,0.10229046524560108,0.08523295843775712,0.2205995902120128,0.9858586764245124,752c5e304009ed136aa04119e61fb74e,,,,,0.2361111111111111
47,0.18244873408659856,0.7293807545444561,0.527853326708252,0.5949866318514255,0.627473005360579,0.5818877142220781,0.9549155390494188,0.43029776241745893,10,0.1333123858651308,0.07300723269156884,0.08758695629151582,0.06880408226582731,0.21024117963196207,0.7947756401619557,5cd3a57496f178a8225f8a0d8a27b120,4.996227638009998e-05,-9.904242309691664,0.012443390382998132,-4.386565689976846,0.0
48,0.18534028367652633,0.6515146485193659,0.5183712384075599,0.6428016412845119,0.753844180805396,0.607216878439765,0.2793770824955699,0.654052374477841,298,0.12234506552307035,0.1177870215959555,0.18042953016585614,0.12690310945018518,1.054784766822469,1.2594295951522074,05a06ae9ee0f18c10f79565cbeaab0d2,,,,,1.0
49,0.18534028367652633,0.6515146485193659,0.5183712384075599,0.6428016412845119,0.753844180805396,0.607216878439765,0.2793770824955699,0.654052374477841,78,0.10100593978940793,0.09711326856764213,0.1337359487623246,0.10489861101117376,0.2308509229211298,1.2155143442540444,1817121d00291cf3fc4f89c11aeece51,,,,,0.2361111111111111
50,0.18534028367652633,0.6515146485193659,0.5183712384075599,0.6428016412845119,0.753844180805396,0.607216878439765,0.2793770824955699,0.654052374477841,10,0.146158994200636,0.08031929733138213,0.10990202901745157,0.07327873906591717,0.2170959473848136,0.890285495597814,dc0fc5f00506820cae7f353b95419cf0,0.00048475503705014417,-7.631866872868898,0.02415895472199736,-3.7231001716694623,0.0
51,0.19358175292624535,0.689541279794334,0.44226902240381005,0.6104917145851518,0.8847264465145139,0.43423523545573994,0.714824786256089,0.7321147810869482,298,0.10180879253263912,0.09850767620469253,0.16269901374026252,0.10510990886058573,1.0539925470200802,0.94478823985578,99aee028b6d16637f2284a64b12ed7f9,,,,,1.0
52,0.19358175292624535,0.689541279794334,0.44226902240381005,0.6104917145851518,0.8847264465145139,0.43423523545573994,0.714824786256089,0.7321147810869482,78,0.07838200555094081,0.07276319077861383,0.1099171716201557,0.0840008203232678,0.21830927723019036,0.9336974036249812,1f0e0d34b622adcc48b903fe7de780e4,,,,,0.2361111111111111
53,0.19358175292624535,0.689541279794334,0.44226902240381005,0.6104917145851518,0.8847264465145139,0.43423523545573994,0.714824786256089,0.7321147810869482,10,0.13153135455062892,0.06359028197800529,0.08939936680426916,0.058237116328972514,0.20897216999555868,0.5758709525129191,2bb1fa32cbbfbd762318c23d5d46d1e3,0.0004540160572199524,-7.697377992222483,0.08248807705899708,-2.4951015165826003,0.0
54,0.24899459299723503,0.682599034724797,0.4634749553121205,0.604753695718172,0.33639987210547406,0.671812014172766,0.9862197374584359,0.523596333832292,298,0.11401447934018775,0.12021556352293095,0.1728178379784732,0.10781339515744454,1.0560390671708508,0.9951212818166102,37c5f944d19ce80c8f2ee3882cc7c121,,,,,1.0
55,0.24899459299723503,0.682599034724797,0.4634749553121205,0.604753695718172,0.33639987210547406,0.671812014172766,0.9862197374584359,0.523596333832292,78,0.08916989102117555,0.08570468734989106,0.11342522418877485,0.09263509469246003,0.22311901295109912,1.1156471924352434,30d83c12948b5b7431cf34911fd3694f,,,,,0.2361111111111111
56,0.24899459299723503,0.682599034724797,0.4634749553121205,0.604753695718172,0.33639987210547406,0.671812014172766,0.9862197374584359,0.523596333832292,10,0.13860743947135615,0.07742346043164082,0.09599846166864996,0.07217099032314353,0.2131215243210443,0.8679956370317645,8245b7a9c3e8f43285980908fd22141d,0.00022431012170986972,-8.402480991687769,0.043026907736987134,-3.1459295976702712,0.0
57,0.25808585349303614,0.7672312052920421,0.5026586606409129,0.5196697715400863,0.379544529248011,0.36030837726565007,0.9594442656470087,0.4257981850818439,298,0.1207161817064939,0.11613275079665802,0.1964036488546418,0.12529961261632974,1.0543616368914108,1.1687521882445968,3bd991b996899110af937b8c20b8770e,,,,,1.0
58,0.25808585349303614,0.7672312052920421,0.5026586606409129,0.5196697715400863,0.379544529248011,0.36030837726565007,0.9594442656470087,0.4257981850818439,78,0.11927135184854082,0.11525184707811938,0.13515639792734407,0.12329085661896227,0.233936373563752,1.4365540917868247,10d485e7af1e94404cdd7e990cdb0356,,,,,0.2361111111111111
59,0.25808585349303614,0.7672312052920421,0.5026586606409129,0.5196697715400863,0.379544529248011,0.36030837726565007,0.9594442656470087,0.4257981850818439,10,0.13702516884296342,0.06699977582934624,0.08729103456401838,0.07628838838024203,0.2194498464909931,0.685967171346921,b30fa89a0d38ef48dd750779c1b94a38,0.0007322857122098457,-7.2193398029303495,0.18038935066999784,-1.7126377048588182,0.0
60,0.2632301538759738,0.6551350511952468,0.35997933254949244,0.6167922443541634,0.6155767269289212,0.549546705564443,0.5742387265268281,0.544578090152396,298,0.1475599399803583,0.13880735289875018,0.2087497004820108,0.1563125270619664,1.0577070737304823,1.5310354954755194,c394a01456e9e02c607b16854c135058,,,,,1.0
61,0.2632301538759738,0.6551350511952468,0.35997933254949244,0.6167922443541634,0.6155767269289212,0.549546705564443,0.5742387265268281,0.544578090152396,78,0.1272926199133676,0.12169413888530314,0.1573813182832124,0.13289110094143206,0.23707496083109386,1.3896953136773744,5b1298aa4bb5e51d04d17f76517a32ae,,,,,0.2361111111111111
62,0.2632301538759738,0.6551350511952468,0.35997933254949244,0.6167922443541634,0.6155767269289212,0.549546705564443,0.5742387265268281,0.544578090152396,10,0.15193463312045774,0.07650431275387441,0.11633770101875635,0.08662032943242047,0.2227177212358143,0.6855534874841521,99a78d1cf47b22ae2e98999dbd267edc,6.163270167003354e-05,-9.694317957020322,0.06124157702402045,-2.792928956988941,0.0
63,0.27299363349790173,0.6820483339241781,0.33506505899607886,0.6166550842782359,0.26764929807851306,0.362108677068334,0.9634025249330103,0.715577004872711,298,0.12010502328848832,0.11287620313016458,0.17737676630321897,0.12733384344681206,1.0537484707887144,1.2471398999346308,55242505d99378758e271f96deb50f39,,,,,1.0
64,0.27299363349790173,0.6820483339241781,0.33506505899607886,0.6166550842782359,0.26764929807851306,0.362108677068334,0.9634025249330103,0.715577004872711,78,0.09917021899104736,0.09464203675860533,0.12991530715406835,0.10369840122348943,0.2271657973123041,1.2515030119809658,a23925e617c1a23e86d772ebc678e08d,,,,,0.2361111111111111
65,0.27299363349790173,0.6820483339241781,0.33506505899607886,0.6166550842782359,0.26764929807851306,0.362108677068334,0.9634025249330103,0.715577004872711,10,0.14128152099649813,0.06971650625840352,0.10239693824240298,0.06965873353265878,0.2159630543010768,0.7506225412717639,be592616afff439c6bcfd5983dd886e7,0.0006527078179099366,-7.3343809745950255,0.0584919447790071,-2.8388662303106518,0.0
66,0.2744082780269168,0.785949170180864,0.584257043428281,0.6541297480864828,0.6500817241708051,0.21636606108446804,0.249765731779909,0.37719115471877285,298,0.12469721984096238,0.1309153065489051,0.19026991146752398,0.11847913313301968,1.056751011423321,1.134499587558523,2e9e27a5f19d404b92e9291abc291c4e,,,,,1.0
67,0.2744082780269168,0.785949170180864,0.584257043428281,0.6541297480864828,0.6500817241708051,0.21636606108446804,0.249765731779909,0.37719115471877285,78,0.09225457062422096,0.0888039621148126,0.12739785784360644,0.09570517913362933,0.22318930685108576,1.1186126403767271,644c9384ea3f1b945d68be41cfdebd51,,,,,0.2361111111111111
68,0.2744082780269168,0.785949170180864,0.584257043428281,0.6541297480864828,0.6500817241708051,0.21636606108446804,0.249765731779909,0.37719115471877285,10,0.14333514457229898,0.0813541371892747,0.10692606785229432,0.07158672119813561,0.21317657898160056,0.8022899255282983,e0a1ec90e5fb444cc80dacad432cce89,0.0006196011743901941,-7.386434554022785,0.13498907819200667,-2.0025614060979056,0.0
69,0.27668890729675955,0.7332800689531491,0.494059068038207,0.6048284735371742,0.9831196123887479,0.36638774878708896,0.7609056044680632,0.331013901667656,298,0.12111107862483922,0.11825013060782125,0.19234701413434008,0.12397202664185718,1.056370662300191,1.3211020484072795,ffe12b4c68242a4c42288d691d8d07d4,,,,,1.0
70,0.27668890729675955,0.7332800689531491,0.494059068038207,0.6048284735371742,0.9831196123887479,0.36638774878708896,0.7609056044680632,0.331013901667656,78,0.11938994484542695,0.1149868966076871,0.1401270580794982,0.12379299308316677,0.23443105304881004,1.5892079653882656,a1c9eb7aadc837171a7018318b4f79c4,,,,,0.2361111111111111
71,0.27668890729675955,0.7332800689531491,0.494059068038207,0.6048284735371742,0.9831196123887479,0.36638774878708896,0.7609056044680632,0.331013901667656,10,0.14161119499841954,0.06992049263211485,0.09838383140667703,0.07484579645935066,0.2194525838165055,0.7709451447564799,018a430acb5869ad5bbc20e171c5d450,5.4201412100773885e-06,-12.125388689332295,0.03005238439300228,-3.5048132736278936,0.0
72,0.2808548016712469,0.6391740132318079,0.4944999781079759,0.5266349316302888,0.8345489305994351,0.74708404342422,0.6520047205118962,0.7728549046299829,298,0.13195509662814975,0.12518634970495265,0.18930409285266173,0.13872384355134687,1.0559942007277752,1.3842465637996757,a864d3fa38858b707fa2a627df2cc968,,,,,1.0
73,0.2808548016712469,0.6391740132318079,0.4944999781079759,0.5266349316302888,0.8345489305994351,0.74708404342422,0.6520047205118962,0.7728549046299829,78,0.1305249474703239,0.12697841764294526,0.14779057840337145,0.13407147729770252,0.23970649509995165,1.570557370770607,8627309f3da07b5dae970d36b690082d,,,,,0.2361111111111111
74,0.2808548016712469,0.6391740132318079,0.4944999781079759,0.5266349316302888,0.8345489305994351,0.74708404342422,0.6520047205118962,0.7728549046299829,10,0.14625099567431504,0.07679296391483728,0.1017526167230496,0.08356332433331579,0.22378580040069973,0.7481617359758397,91cca7330b673298ee3d019217a20602,0.00017366446941990965,-8.658385457051706,0.018010012394995556,-4.016827431565994,0.0
75,0.2896564375355464,0.613648030949777,0.1613865245604581,0.7142005245750094,0.8655432605854299,0.8734906492986889,0.8483881496382929,0.596251233942979,298,0.11774784538958866,0.10630137074661172,0.18485092855732865,0.1291943200325656,1.056628438229298,1.1660637738812083,1a9785d0c3e284eb780ea59dfb5da45a,,,,,1.0
76,0.2896564375355464,0.613648030949777,0.1613865245604581,0.7142005245750094,0.8655432605854299,0.8734906492986889,0.8483881496382929,0.596251233942979,78,0.08399337603738241,0.07581710579031248,0.13376354170549146,0.09216964628445236,0.2685342246308272,0.8304081137040573,65f56bf0be5f5fb2d0a68bb38bb42bc5,,,,,0.2361111111111111
77,0.2896564375355464,0.613648030949777,0.1613865245604581,0.7142005245750094,0.8655432605854299,0.8734906492986889,0.8483881496382929,0.596251233942979,10,0.1396525418904886,0.07114459754038202,0.10892820210881413,0.06356174963738895,0.20652656582296464,0.2725126841513955,8fc9357c25148c39fbe2a87b3bddb940,0.00011217722868983591,-9.095430538326909,0.041226415033008834,-3.1886760864922263,0.0
78,0.294614331813265,0.6624483053332452,0.36288997549005675,0.7351499368729615,0.44568294680609216,0.8197686557881668,0.509479431682213,0.3422885503462,298,0.1233512086861844,0.12767337129407652,0.1873651971577516,0.11902904607829225,1.057044620674156,1.061672221411612,53e8e0fa5173d2d8cdd2b37804236c34,,,,,1.0
79,0.294614331813265,0.6624483053332452,0.36288997549005675,0.7351499368729615,0.44568294680609216,0.8197686557881668,0.509479431682213,0.3422885503462,78,0.08545883998531631,0.08622196475692884,0.12645818648693127,0.08469571521370378,0.21972620814999788,0.7853534638412241,ee5fb7cb6d15bda0aed98239a5ca4a8e,,,,,0.2361111111111111
